date_idx,open,high,low,close,volume
2026-03-23 12:08:00,1089000,1092000,1089000,1089000,76
2026-03-23 12:09:00,1089000,1090000,1088000,1090000,45
2026-03-23 12:10:00,1090000,1090000,1088000,1089000,73
2026-03-23 12:11:00,1089000,1089000,1087000,1088000,75
2026-03-23 12:12:00,1087000,1087000,1084000,1084000,248
2026-03-23 12:13:00,1084000,1085000,1083000,1084000,100
2026-03-23 12:14:00,1084000,1085000,1083000,1085000,48
2026-03-23 12:15:00,1084000,1085000,1084000,1085000,200
2026-03-23 12:16:00,1084000,1085000,1084000,1084000,49
2026-03-23 12:17:00,1085000,1085000,1084000,1084000,33
2026-03-23 12:18:00,1085000,1085000,1083000,1084000,79
2026-03-23 12:19:00,1084000,1084000,1083000,1083000,49
2026-03-23 12:20:00,1084000,1085000,1083000,1085000,250
2026-03-23 12:21:00,1084000,1084000,1082000,1083000,216
2026-03-23 12:22:00,1082000,1086000,1082000,1083000,226
2026-03-23 12:23:00,1083000,1084000,1082000,1083000,45
2026-03-23 12:24:00,1083000,1084000,1082000,1082000,78
2026-03-23 12:25:00,1083000,1086000,1082000,1086000,92
2026-03-23 12:26:00,1086000,1086000,1085000,1085000,20
2026-03-23 12:27:00,1085000,1086000,1083000,1083000,56
2026-03-23 12:28:00,1083000,1084000,1082000,1083000,114
2026-03-23 12:29:00,1083000,1083000,1082000,1083000,31
2026-03-23 12:30:00,1082000,1083000,1082000,1083000,71
2026-03-23 12:31:00,1083000,1083000,1082000,1082000,73
2026-03-23 12:32:00,1083000,1083000,1082000,1082000,55
2026-03-23 12:33:00,1083000,1083000,1082000,1082000,23
2026-03-23 12:34:00,1082000,1082000,1081000,1082000,155
2026-03-23 12:35:00,1082000,1083000,1081000,1083000,71
2026-03-23 12:36:00,1083000,1083000,1082000,1082000,52
2026-03-23 12:37:00,1082000,1085000,1082000,1085000,151
2026-03-23 12:38:00,1085000,1086000,1082000,1084000,124
2026-03-23 12:39:00,1084000,1084000,1083000,1083000,80
2026-03-23 12:40:00,1083000,1084000,1083000,1084000,47
2026-03-23 12:41:00,1083000,1084000,1083000,1084000,91
2026-03-23 12:42:00,1084000,1084000,1083000,1084000,51
2026-03-23 12:43:00,1084000,1084000,1082000,1082000,83
2026-03-23 12:44:00,1083000,1083000,1081000,1081000,200
2026-03-23 12:45:00,1082000,1082000,1081000,1082000,24
2026-03-23 12:46:00,1081000,1082000,1081000,1081000,88
2026-03-23 12:47:00,1081000,1083000,1081000,1083000,109
2026-03-23 12:48:00,1082000,1083000,1081000,1082000,94
2026-03-23 12:49:00,1082000,1082000,1080000,1080000,98
2026-03-23 12:50:00,1080000,1081000,1080000,1081000,89
2026-03-23 12:51:00,1081000,1081000,1080000,1081000,55
2026-03-23 12:52:00,1081000,1081000,1080000,1081000,45
2026-03-23 12:53:00,1081000,1081000,1078000,1078000,495
2026-03-23 12:54:00,1079000,1080000,1079000,1079000,144
2026-03-23 12:55:00,1079000,1080000,1078000,1079000,97
2026-03-23 12:56:00,1079000,1080000,1079000,1080000,65
2026-03-23 12:57:00,1079000,1080000,1078000,1078000,94
2026-03-23 12:58:00,1079000,1081000,1078000,1080000,174
2026-03-23 12:59:00,1080000,1081000,1079000,1079000,108
2026-03-23 13:00:00,1080000,1081000,1079000,1080000,79
2026-03-23 13:01:00,1080000,1081000,1079000,1080000,60
2026-03-23 13:02:00,1081000,1081000,1078000,1078000,90
2026-03-23 13:03:00,1078000,1079000,1077000,1078000,203
2026-03-23 13:04:00,1077000,1078000,1077000,1077000,119
2026-03-23 13:05:00,1078000,1080000,1077000,1079000,268
2026-03-23 13:06:00,1078000,1079000,1078000,1079000,88
2026-03-23 13:07:00,1079000,1081000,1078000,1079000,149
2026-03-23 13:08:00,1078000,1079000,1077000,1079000,101
2026-03-23 13:09:00,1079000,1079000,1077000,1079000,127
2026-03-23 13:10:00,1079000,1079000,1078000,1079000,50
2026-03-23 13:11:00,1079000,1079000,1078000,1078000,114
2026-03-23 13:12:00,1078000,1079000,1077000,1077000,104
