date_idx,open,high,low,close,volume
2026-02-13 13:17:00,3945,3945,3945,3945,18
2026-02-13 13:18:00,3945,3945,3945,3945,25
2026-02-13 13:19:00,3945,3945,3945,3945,18
2026-02-13 13:20:00,3940,3940,3940,3940,1543
2026-02-13 13:21:00,3940,3940,3940,3940,116
2026-02-13 13:22:00,3940,3940,3935,3940,326
2026-02-13 13:23:00,3940,3940,3935,3935,1385
2026-02-13 13:24:00,3945,3945,3945,3945,13
2026-02-13 13:25:00,3945,3945,3945,3945,400
2026-02-13 13:26:00,3945,3945,3945,3945,1214
2026-02-13 13:31:00,3945,3950,3945,3945,328
2026-02-13 13:33:00,3945,3945,3945,3945,2
2026-02-13 13:35:00,3945,3945,3945,3945,672
2026-02-13 13:36:00,3950,3950,3950,3950,713
2026-02-13 13:37:00,3950,3955,3950,3955,32
2026-02-13 13:38:00,3955,3955,3940,3940,909
2026-02-13 13:40:00,3945,3945,3945,3945,103
2026-02-13 13:41:00,3945,3945,3945,3945,4
2026-02-13 13:42:00,3945,3945,3945,3945,60
2026-02-13 13:46:00,3940,3940,3935,3935,2200
2026-02-13 13:47:00,3940,3940,3940,3940,500
2026-02-13 13:48:00,3945,3955,3945,3955,20
2026-02-13 13:49:00,3955,3955,3955,3955,50
2026-02-13 13:50:00,3950,3950,3950,3950,307
2026-02-13 13:52:00,3955,3955,3955,3955,2
2026-02-13 13:55:00,3955,3955,3955,3955,4
2026-02-13 13:56:00,3945,3945,3945,3945,99
2026-02-13 13:57:00,3945,3945,3945,3945,10
2026-02-13 14:01:00,3945,3945,3945,3945,10
2026-02-13 14:02:00,3950,3950,3950,3950,3
2026-02-13 14:03:00,3950,3950,3950,3950,15
2026-02-13 14:04:00,3945,3945,3945,3945,50
2026-02-13 14:06:00,3945,3945,3945,3945,141
2026-02-13 14:07:00,3955,3955,3955,3955,5
2026-02-13 14:09:00,3955,3955,3945,3945,74
2026-02-13 14:10:00,3950,3950,3950,3950,3
2026-02-13 14:13:00,3945,3945,3945,3945,100
2026-02-13 14:14:00,3950,3950,3950,3950,503
2026-02-13 14:15:00,3950,3950,3950,3950,5
2026-02-13 14:16:00,3950,3950,3950,3950,30
2026-02-13 14:17:00,3950,3950,3950,3950,60
2026-02-13 14:18:00,3950,3950,3950,3950,53
2026-02-13 14:19:00,3950,3950,3950,3950,2
2026-02-13 14:20:00,3950,3950,3950,3950,1
2026-02-13 14:23:00,3950,3950,3950,3950,10
2026-02-13 14:24:00,3950,3950,3950,3950,51
2026-02-13 14:25:00,3945,3945,3945,3945,7
2026-02-13 14:28:00,3945,3945,3945,3945,1204
2026-02-13 14:30:00,3940,3940,3940,3940,240
2026-02-13 14:32:00,3950,3950,3950,3950,22
2026-02-13 14:33:00,3940,3940,3940,3940,669
2026-02-13 14:35:00,3940,3940,3940,3940,634
2026-02-13 14:36:00,3940,3940,3940,3940,6
2026-02-13 14:37:00,3940,3940,3940,3940,1
2026-02-13 14:39:00,3940,3940,3940,3940,1
2026-02-13 14:41:00,3940,3945,3940,3945,728
2026-02-13 14:42:00,3935,3945,3935,3945,503
2026-02-13 14:43:00,3945,3945,3945,3945,23
2026-02-13 14:44:00,3945,3945,3945,3945,523
2026-02-13 14:46:00,3940,3940,3940,3940,15
2026-02-13 14:47:00,3940,3940,3940,3940,1
2026-02-13 14:48:00,3937,3937,3937,3937,30
2026-02-13 14:50:00,3935,3935,3935,3935,401
2026-02-13 14:51:00,3935,3935,3935,3935,43
2026-02-13 14:52:00,3930,3930,3930,3930,13
2026-02-13 14:53:00,3930,3930,3930,3930,602
2026-02-13 14:55:00,3935,3940,3935,3940,51
2026-02-13 15:01:00,3940,3940,3940,3940,2
2026-02-13 15:03:00,3940,3940,3940,3940,1
2026-02-13 15:04:00,3940,3945,3940,3945,2662
2026-02-13 15:05:00,3945,3945,3945,3945,1
2026-02-13 15:07:00,3945,3945,3940,3940,6
2026-02-13 15:09:00,3945,3950,3945,3950,60
2026-02-13 15:10:00,3945,3945,3940,3940,469
2026-02-13 15:12:00,3935,3940,3925,3940,770
2026-02-13 15:13:00,3930,3940,3930,3930,1190
2026-02-13 15:14:00,3925,3925,3925,3925,106
2026-02-13 15:15:00,3930,3930,3930,3930,2
2026-02-13 15:16:00,3930,3930,3930,3930,54
2026-02-13 15:19:00,3930,3930,3925,3925,136
2026-02-13 15:30:00,3920,3920,3920,3920,2005
2026-02-13 15:35:00,3920,3920,3920,3920,16
2026-02-19 09:00:00,3920,3920,3920,3920,326
2026-02-19 09:01:00,3905,3905,3905,3905,61
2026-02-19 09:02:00,3905,3905,3905,3905,56
2026-02-19 09:03:00,3905,3905,3880,3880,299
2026-02-19 09:04:00,3880,3880,3880,3880,823
2026-02-19 09:05:00,3880,3880,3880,3880,621
2026-02-19 09:06:00,3880,3880,3875,3880,248
2026-02-19 09:07:00,3875,3875,3875,3875,2915
2026-02-19 09:08:00,3875,3875,3875,3875,196
2026-02-19 09:09:00,3875,3875,3875,3875,10
2026-02-19 09:10:00,3875,3875,3870,3870,238
2026-02-19 09:11:00,3870,3880,3870,3880,3740
2026-02-19 09:12:00,3880,3890,3880,3890,200
2026-02-19 09:13:00,3890,3890,3890,3890,88
2026-02-19 09:14:00,3890,3890,3885,3890,62
2026-02-19 09:15:00,3885,3885,3870,3870,462
2026-02-19 09:16:00,3870,3875,3860,3875,4320
2026-02-19 09:17:00,3865,3865,3860,3860,161
2026-02-19 09:18:00,3860,3885,3860,3885,19
2026-02-19 09:19:00,3860,3880,3860,3880,311
2026-02-19 09:20:00,3880,3882,3875,3880,210
2026-02-19 09:21:00,3880,3880,3880,3880,1
2026-02-19 09:23:00,3870,3870,3860,3860,309
2026-02-19 09:24:00,3860,3860,3855,3855,16
2026-02-19 09:25:00,3855,3855,3855,3855,100
2026-02-19 09:26:00,3855,3860,3850,3855,3481
2026-02-19 09:27:00,3855,3855,3845,3847,1347
2026-02-19 09:28:00,3840,3842,3830,3830,2200
2026-02-19 09:29:00,3830,3830,3810,3815,3958
2026-02-19 09:30:00,3815,3815,3815,3815,21
2026-02-19 09:31:00,3815,3815,3815,3815,310
2026-02-19 09:32:00,3815,3815,3795,3810,3568
2026-02-19 09:33:00,3810,3810,3810,3810,484
2026-02-19 09:34:00,3810,3810,3805,3805,164
2026-02-19 09:35:00,3815,3815,3795,3815,3803
2026-02-19 09:36:00,3815,3815,3795,3800,108
2026-02-19 09:37:00,3815,3815,3790,3790,399
2026-02-19 09:38:00,3805,3805,3805,3805,2
2026-02-19 09:39:00,3805,3805,3790,3790,104
2026-02-19 09:40:00,3790,3790,3775,3775,2267
2026-02-19 09:41:00,3770,3775,3770,3770,375
2026-02-19 09:42:00,3770,3775,3770,3775,46
2026-02-19 09:43:00,3775,3775,3775,3775,499
2026-02-19 09:44:00,3770,3780,3770,3775,103
2026-02-19 09:47:00,3775,3780,3775,3780,595
2026-02-19 09:48:00,3780,3780,3775,3775,247
2026-02-19 09:49:00,3780,3780,3775,3775,226
2026-02-19 09:50:00,3780,3780,3775,3775,116
2026-02-19 09:51:00,3780,3795,3780,3795,1445
2026-02-19 09:52:00,3780,3795,3780,3780,735
2026-02-19 09:53:00,3780,3795,3780,3795,229
2026-02-19 09:54:00,3795,3795,3795,3795,10
2026-02-19 09:55:00,3795,3795,3795,3795,32
2026-02-19 09:56:00,3790,3790,3780,3790,166
2026-02-19 09:57:00,3790,3790,3790,3790,3
2026-02-19 09:58:00,3785,3790,3750,3755,11219
2026-02-19 09:59:00,3770,3770,3755,3760,217
2026-02-19 10:00:00,3760,3765,3760,3765,777
2026-02-19 10:01:00,3765,3765,3765,3765,1102
2026-02-19 10:02:00,3765,3765,3765,3765,267
2026-02-19 10:03:00,3765,3765,3765,3765,1
2026-02-19 10:04:00,3765,3765,3760,3760,45
2026-02-19 10:05:00,3760,3760,3760,3760,400
2026-02-19 10:06:00,3760,3765,3760,3765,18
2026-02-19 10:08:00,3770,3770,3770,3770,474
2026-02-19 10:09:00,3780,3780,3780,3780,100
2026-02-19 10:10:00,3780,3780,3780,3780,100
2026-02-19 10:11:00,3770,3770,3770,3770,3
2026-02-19 10:12:00,3770,3780,3770,3780,511
2026-02-19 10:13:00,3770,3785,3770,3785,288
2026-02-19 10:14:00,3785,3785,3785,3785,33
2026-02-19 10:16:00,3785,3790,3775,3790,549
2026-02-19 10:17:00,3785,3805,3785,3790,2220
2026-02-19 10:18:00,3805,3810,3805,3805,724
2026-02-19 10:19:00,3805,3810,3805,3810,67
2026-02-19 10:20:00,3810,3810,3810,3810,7
2026-02-19 10:21:00,3810,3810,3810,3810,49
2026-02-19 10:22:00,3810,3815,3810,3815,101
2026-02-19 10:23:00,3815,3840,3815,3840,73
2026-02-19 10:24:00,3840,3840,3840,3840,114
2026-02-19 10:27:00,3835,3835,3815,3815,1019
2026-02-19 10:28:00,3840,3840,3840,3840,7
2026-02-19 10:31:00,3840,3840,3840,3840,660
2026-02-19 10:32:00,3840,3850,3840,3850,594
2026-02-19 10:33:00,3845,3845,3845,3845,49
2026-02-19 10:34:00,3850,3850,3850,3850,52
2026-02-19 10:35:00,3845,3850,3845,3850,6
2026-02-19 10:36:00,3850,3850,3850,3850,200
2026-02-19 10:37:00,3850,3850,3845,3850,2871
2026-02-19 10:38:00,3860,3865,3850,3850,38
2026-02-19 10:39:00,3850,3870,3850,3850,459
2026-02-19 10:40:00,3845,3860,3845,3860,438
2026-02-19 10:42:00,3870,3870,3870,3870,8
2026-02-19 10:43:00,3845,3845,3845,3845,1
2026-02-19 10:44:00,3850,3850,3850,3850,1
2026-02-19 10:46:00,3850,3850,3850,3850,5
2026-02-19 10:47:00,3845,3860,3845,3860,281
2026-02-19 10:48:00,3860,3860,3860,3860,100
2026-02-19 10:50:00,3845,3860,3845,3850,7
2026-02-19 10:51:00,3855,3860,3855,3860,7
2026-02-19 10:52:00,3860,3860,3860,3860,3
2026-02-19 10:53:00,3855,3860,3855,3860,86
2026-02-19 10:54:00,3860,3860,3855,3855,9
2026-02-19 10:55:00,3860,3860,3860,3860,1
2026-02-19 10:57:00,3860,3860,3860,3860,50
