date_idx,open,high,low,close,volume
2026-03-11 11:15:00,793000,794000,792000,794000,212
2026-03-11 11:16:00,793000,794000,793000,794000,192
2026-03-11 11:17:00,794000,794000,793000,793000,161
2026-03-11 11:18:00,793000,794000,792000,793000,475
2026-03-11 11:19:00,793000,793000,791000,791000,196
2026-03-11 11:20:00,791000,792000,790000,790000,466
2026-03-11 11:21:00,790000,792000,790000,792000,241
2026-03-11 11:22:00,791000,792000,791000,792000,162
2026-03-11 11:23:00,792000,792000,791000,791000,463
2026-03-11 11:24:00,791000,791000,790000,790500,132
2026-03-11 11:25:00,790000,791000,790000,790000,614
2026-03-11 11:26:00,790000,791000,789000,789000,580
2026-03-11 11:27:00,789000,789000,788000,788000,346
2026-03-11 11:28:00,788000,791000,788000,789000,255
2026-03-11 11:29:00,789000,790000,788000,789000,437
2026-03-11 11:30:00,788000,789000,788000,788000,403
2026-03-11 11:31:00,788000,788000,787000,788000,128
2026-03-11 11:32:00,788000,788000,787000,788000,34
2026-03-11 11:33:00,788000,788000,787000,787000,216
2026-03-11 11:34:00,787000,788000,787000,788000,82
2026-03-11 11:35:00,788000,788000,787000,788000,125
2026-03-11 11:36:00,788000,789000,787000,789000,245
2026-03-11 11:37:00,789000,789000,788000,788000,122
2026-03-11 11:38:00,788000,790000,788000,789000,259
2026-03-11 11:39:00,789000,793000,788000,792000,446
2026-03-11 11:40:00,791000,793000,790000,793000,204
2026-03-11 11:41:00,793000,793000,790000,792000,548
2026-03-11 11:42:00,792000,792000,790000,790000,158
2026-03-11 11:43:00,791000,792000,790000,791000,36
2026-03-11 11:44:00,791000,792000,790000,791000,298
2026-03-11 11:45:00,791000,791000,789000,789000,240
2026-03-11 11:46:00,790000,792000,789000,791000,94
2026-03-11 11:47:00,791000,792000,791000,792000,69
2026-03-11 11:48:00,791000,791000,790000,790000,124
2026-03-11 11:49:00,790000,791000,790000,791000,115
2026-03-11 11:50:00,791000,791000,790000,790000,123
2026-03-11 11:51:00,790000,792000,790000,791000,145
2026-03-11 11:52:00,791000,792000,791000,792000,58
2026-03-11 11:53:00,792000,792000,791000,792000,147
2026-03-11 11:54:00,792000,793000,792000,793000,11
2026-03-11 11:55:00,793000,793000,792000,792000,157
2026-03-11 11:56:00,792000,793000,792000,792000,31
2026-03-11 11:57:00,793000,794000,792000,793000,174
2026-03-11 11:58:00,794000,794000,792000,792000,139
2026-03-11 11:59:00,792000,795000,792000,795000,236
2026-03-11 12:00:00,794000,794000,792000,794000,161
2026-03-11 12:01:00,794000,794000,793000,794000,95
2026-03-11 12:02:00,794000,794000,793000,793000,52
2026-03-11 12:03:00,793000,794000,792000,792000,103
2026-03-11 12:04:00,794000,794000,792000,793000,70
2026-03-11 12:05:00,793000,794000,793000,794000,132
2026-03-11 12:06:00,793000,794000,793000,794000,138
2026-03-11 12:07:00,794000,795000,793000,794000,241
2026-03-11 12:08:00,794000,795000,794000,794000,96
2026-03-11 12:09:00,793000,794000,793000,794000,22
2026-03-11 12:10:00,794000,794000,791000,793000,260
2026-03-11 12:11:00,794000,794000,790000,791000,237
2026-03-11 12:12:00,793000,793000,791000,793000,93
2026-03-11 12:13:00,793000,794000,791000,791000,541
2026-03-11 12:14:00,794000,794000,790000,790000,348
2026-03-11 12:15:00,792000,792000,790000,791000,148
2026-03-11 12:16:00,790000,791000,789000,790000,222
2026-03-11 12:17:00,790000,790000,789000,789000,152
2026-03-11 12:18:00,789000,790000,789000,789000,167
2026-03-11 12:19:00,789000,791000,789000,791000,105
2026-03-11 12:20:00,791000,791000,789000,790000,76
2026-03-11 12:21:00,790000,791000,789000,789000,79
2026-03-11 12:22:00,790000,791000,789000,791000,97
2026-03-11 12:23:00,789000,790000,789000,789000,115
2026-03-11 12:24:00,790000,791000,789000,791000,142
2026-03-11 12:25:00,790000,791000,789000,790000,269
2026-03-11 12:26:00,791000,791000,789000,791000,81
2026-03-11 12:27:00,790000,791000,790000,790000,44
2026-03-11 12:28:00,791000,792000,790000,790000,209
2026-03-11 12:29:00,791000,791000,790000,790000,8
2026-03-11 12:30:00,790000,791000,790000,791000,112
2026-03-11 12:31:00,790000,791000,790000,790000,37
2026-03-11 12:32:00,790000,790000,789000,790000,203
2026-03-11 12:33:00,790000,791000,789000,790000,288
2026-03-11 12:34:00,790000,791000,789000,789000,105
2026-03-11 12:35:00,789000,790000,788000,789000,158
2026-03-11 12:36:00,789000,790000,788000,789000,139
2026-03-11 12:37:00,790000,790000,788000,788000,214
2026-03-11 12:38:00,789000,789000,788000,788000,85
2026-03-11 12:39:00,788000,789000,788000,788000,110
2026-03-11 12:40:00,789000,789000,788000,789000,233
2026-03-11 12:41:00,788000,789000,788000,788000,113
2026-03-11 12:42:00,788000,789000,787000,787000,407
2026-03-11 12:43:00,787000,788000,787000,787000,142
2026-03-11 12:44:00,787000,788000,787000,788000,131
2026-03-11 12:45:00,788000,788000,787000,787000,113
2026-03-11 12:46:00,788000,788000,787000,788000,61
2026-03-11 12:47:00,787000,788000,787000,788000,88
2026-03-11 12:48:00,788000,788000,787000,788000,106
2026-03-11 12:49:00,787000,788000,786000,787000,814
2026-03-11 12:50:00,786000,787000,786000,787000,1321
2026-03-11 12:51:00,787000,787000,786000,787000,135
2026-03-11 12:52:00,786000,787000,786000,787000,80
2026-03-11 12:53:00,786000,787000,786000,787000,208
