date_idx,open,high,low,close,volume
2026-03-10 15:19:00,14090,14130,14080,14080,226
2026-03-10 15:30:00,14070,14070,14070,14070,1718
2026-03-11 09:00:00,14660,14660,14520,14530,1724
2026-03-11 09:01:00,14520,14800,14470,14540,1765
2026-03-11 09:02:00,14540,14800,14460,14700,1947
2026-03-11 09:03:00,14530,14680,14490,14500,398
2026-03-11 09:04:00,14500,14550,14500,14550,702
2026-03-11 09:05:00,14500,14530,14480,14530,199
2026-03-11 09:06:00,14540,14600,14540,14600,116
2026-03-11 09:07:00,14600,14660,14570,14660,452
2026-03-11 09:08:00,14650,14660,14650,14660,213
2026-03-11 09:09:00,14620,14620,14530,14530,947
2026-03-11 09:10:00,14540,14540,14460,14510,1688
2026-03-11 09:11:00,14510,14520,14510,14520,258
2026-03-11 09:12:00,14520,14520,14480,14490,490
2026-03-11 09:13:00,14490,14560,14490,14550,573
2026-03-11 09:14:00,14530,14530,14480,14490,802
2026-03-11 09:15:00,14490,14510,14490,14490,440
2026-03-11 09:16:00,14520,14530,14470,14530,1125
2026-03-11 09:17:00,14530,14550,14520,14520,543
2026-03-11 09:18:00,14520,14580,14490,14580,2679
2026-03-11 09:19:00,14520,14550,14520,14550,330
2026-03-11 09:20:00,14550,14570,14540,14550,572
2026-03-11 09:21:00,14530,14530,14490,14490,598
2026-03-11 09:22:00,14490,14490,14460,14480,978
2026-03-11 09:23:00,14480,14490,14450,14470,735
2026-03-11 09:24:00,14470,14470,14400,14400,1339
2026-03-11 09:25:00,14410,14440,14390,14420,1518
2026-03-11 09:26:00,14420,14440,14400,14420,1593
2026-03-11 09:27:00,14420,14430,14420,14430,211
2026-03-11 09:28:00,14430,14440,14410,14420,266
2026-03-11 09:29:00,14420,14420,14400,14400,254
2026-03-11 09:30:00,14400,14420,14390,14420,877
2026-03-11 09:31:00,14400,14420,14390,14400,268
2026-03-11 09:32:00,14410,14410,14370,14390,223
2026-03-11 09:33:00,14390,14420,14390,14410,179
2026-03-11 09:34:00,14440,14460,14430,14460,179
2026-03-11 09:35:00,14440,14450,14440,14450,52
2026-03-11 09:36:00,14460,14460,14450,14460,44
2026-03-11 09:37:00,14460,14490,14460,14490,125
2026-03-11 09:38:00,14490,14500,14480,14480,133
2026-03-11 09:39:00,14480,14480,14470,14470,174
2026-03-11 09:40:00,14470,14470,14460,14460,64
2026-03-11 09:41:00,14460,14470,14440,14440,651
2026-03-11 09:42:00,14450,14460,14450,14460,581
2026-03-11 09:43:00,14480,14520,14480,14510,813
2026-03-11 09:44:00,14510,14520,14500,14500,279
