date_idx,open,high,low,close,volume
2026-03-10 11:20:00,125300,125400,125300,125400,5
2026-03-10 11:21:00,125400,125400,125200,125300,26
2026-03-10 11:22:00,125200,125400,125200,125400,24
2026-03-10 11:24:00,125200,125200,125000,125000,105
2026-03-10 11:25:00,125000,125100,125000,125100,11
2026-03-10 11:26:00,125100,125400,125100,125400,213
2026-03-10 11:27:00,125400,125400,125000,125000,27
2026-03-10 11:28:00,125000,125000,125000,125000,1
2026-03-10 11:29:00,125100,125100,125000,125000,173
2026-03-10 11:30:00,125100,125100,124900,124900,129
2026-03-10 11:31:00,125100,125100,124600,124700,95
2026-03-10 11:32:00,124800,124800,124700,124700,20
2026-03-10 11:33:00,124700,124700,124400,124500,29
2026-03-10 11:34:00,124500,124500,124500,124500,29
2026-03-10 11:35:00,124600,125000,124500,124700,69
2026-03-10 11:36:00,124700,124800,124100,124100,48
2026-03-10 11:37:00,124200,124200,124200,124200,3
2026-03-10 11:38:00,124300,124800,124100,124200,61
2026-03-10 11:39:00,124300,124400,124300,124400,3
2026-03-10 11:40:00,124500,124800,124500,124800,27
2026-03-10 11:41:00,124800,124800,124200,124300,60
2026-03-10 11:42:00,124200,124300,124200,124200,16
2026-03-10 11:43:00,124100,124100,124000,124000,29
2026-03-10 11:44:00,124100,124300,124100,124100,36
2026-03-10 11:45:00,124000,124300,124000,124300,20
2026-03-10 11:46:00,124200,124400,123800,123800,56
2026-03-10 11:47:00,123900,124300,123800,124000,99
2026-03-10 11:48:00,124000,124000,123900,123900,22
2026-03-10 11:49:00,124000,124300,124000,124200,127
2026-03-10 11:50:00,124500,124500,123900,124100,119
2026-03-10 11:51:00,124100,124100,124100,124100,8
2026-03-10 11:52:00,124000,124100,124000,124100,90
2026-03-10 11:53:00,124100,124100,124000,124100,25
2026-03-10 11:54:00,124100,124700,124100,124700,229
2026-03-10 11:55:00,124700,124700,124200,124200,34
2026-03-10 11:56:00,124200,124300,124000,124000,48
2026-03-10 11:57:00,124100,124100,124000,124100,39
