date_idx,open,high,low,close,volume
2026-03-11 11:42:00,187900,187900,187650,187900,1038
2026-03-11 11:43:00,187900,187900,187700,187800,533
2026-03-11 11:44:00,187800,187800,187500,187500,874
2026-03-11 11:45:00,187700,187700,187000,187100,2176
2026-03-11 11:46:00,187100,187600,187000,187300,259
2026-03-11 11:47:00,187300,187500,187300,187500,201
2026-03-11 11:48:00,187600,187700,187300,187700,300
2026-03-11 11:49:00,187400,187500,187200,187400,212
2026-03-11 11:50:00,187300,187500,187200,187300,304
2026-03-11 11:51:00,187300,187600,187300,187600,260
2026-03-11 11:52:00,187500,187500,187300,187300,346
2026-03-11 11:53:00,187250,187300,187200,187200,141
2026-03-11 11:54:00,187300,187500,187200,187300,193
2026-03-11 11:55:00,187400,187400,187100,187100,388
2026-03-11 11:56:00,187200,187200,187000,187100,843
2026-03-11 11:57:00,187100,187200,187000,187100,396
2026-03-11 11:58:00,187000,187100,186700,186900,1064
2026-03-11 11:59:00,187000,187000,186700,187000,252
2026-03-11 12:00:00,187000,187000,186600,186700,602
2026-03-11 12:01:00,186700,186800,186700,186800,106
2026-03-11 12:02:00,186800,186800,186600,186800,251
2026-03-11 12:03:00,186800,186900,186800,186900,85
2026-03-11 12:04:00,186900,187100,186700,187100,407
2026-03-11 12:05:00,187100,187200,187100,187200,54
2026-03-11 12:06:00,187100,187200,186900,187000,224
2026-03-11 12:07:00,187000,187000,186900,186900,84
2026-03-11 12:08:00,186900,187100,186900,187100,152
2026-03-11 12:09:00,187000,187100,186900,187000,56
2026-03-11 12:10:00,187000,187000,186900,186900,75
2026-03-11 12:11:00,186950,187000,186800,186900,544
2026-03-11 12:12:00,186900,187000,186900,186900,254
2026-03-11 12:13:00,187000,187000,186900,186900,180
2026-03-11 12:14:00,187000,187000,186900,186900,67
2026-03-11 12:15:00,186900,187000,186900,186900,388
2026-03-11 12:16:00,187000,187100,186900,187000,87
2026-03-11 12:17:00,187000,187100,187000,187100,110
2026-03-11 12:18:00,187000,187100,186900,187000,195
2026-03-11 12:19:00,187000,187000,186900,187000,106
2026-03-11 12:20:00,187100,187100,186900,187000,115
2026-03-11 12:21:00,187000,187000,186900,186900,113
2026-03-11 12:22:00,187000,187000,186900,186900,58
2026-03-11 12:23:00,187000,187000,186600,186600,543
2026-03-11 12:24:00,186700,186700,186600,186700,266
2026-03-11 12:25:00,186900,186900,186400,186500,679
2026-03-11 12:26:00,186500,186700,186500,186500,204
2026-03-11 12:27:00,186600,186600,186300,186300,422
2026-03-11 12:28:00,186400,186500,186300,186300,255
2026-03-11 12:29:00,186300,186400,186300,186300,78
2026-03-11 12:30:00,186300,186400,186100,186100,420
2026-03-11 12:31:00,186200,186300,186100,186300,153
2026-03-11 12:32:00,186200,186200,186000,186000,622
2026-03-11 12:33:00,186000,186100,186000,186000,166
2026-03-11 12:34:00,186000,186200,186000,186100,425
2026-03-11 12:35:00,186200,186300,186100,186200,398
2026-03-11 12:36:00,186100,186200,186100,186200,146
2026-03-11 12:37:00,186200,186300,186100,186300,277
2026-03-11 12:38:00,186400,186400,186300,186300,663
2026-03-11 12:39:00,186200,186200,185800,185800,1142
2026-03-11 12:40:00,185800,186000,185600,185600,435
2026-03-11 12:41:00,185600,185600,185300,185500,496
2026-03-11 12:42:00,185500,185500,185100,185100,856
2026-03-11 12:43:00,185200,185300,185100,185200,535
2026-03-11 12:44:00,185200,185400,185200,185200,221
2026-03-11 12:45:00,185200,185200,185000,185100,564
2026-03-11 12:46:00,185000,185100,184700,184900,789
2026-03-11 12:47:00,184900,185200,184800,184900,344
2026-03-11 12:48:00,185000,185100,184900,185100,113
2026-03-11 12:49:00,185000,185000,184300,184500,1264
2026-03-11 12:50:00,184500,184800,184300,184800,615
2026-03-11 12:51:00,185100,185100,184300,184300,508
2026-03-11 12:52:00,184400,184600,184100,184200,1321
2026-03-11 12:53:00,184200,184400,184000,184400,408
2026-03-11 12:54:00,184400,184600,184300,184400,282
2026-03-11 12:55:00,184300,184500,184300,184300,354
