date_idx,open,high,low,close,volume
2026-03-10 11:07:00,14630,14630,14580,14620,555
2026-03-10 11:08:00,14600,14620,14570,14600,742
2026-03-10 11:09:00,14600,14600,14500,14510,1595
2026-03-10 11:10:00,14510,14510,14510,14510,30
2026-03-10 11:11:00,14520,14530,14520,14530,140
2026-03-10 11:12:00,14540,14550,14540,14540,257
2026-03-10 11:13:00,14520,14530,14520,14530,137
2026-03-10 11:14:00,14530,14570,14530,14570,486
2026-03-10 11:15:00,14570,14570,14510,14540,1239
2026-03-10 11:16:00,14530,14530,14090,14520,1155
2026-03-10 11:17:00,14520,14570,14520,14550,783
2026-03-10 11:19:00,14520,14530,14500,14500,297
2026-03-10 11:20:00,14500,14530,14500,14510,711
2026-03-10 11:21:00,14490,14490,14490,14490,5
2026-03-10 11:22:00,14470,14470,14470,14470,2
2026-03-10 11:23:00,14460,14480,14460,14470,212
2026-03-10 11:24:00,14470,14510,14460,14460,1089
2026-03-10 11:25:00,14500,14580,14460,14580,2194
2026-03-10 11:26:00,14570,14620,14570,14600,2243
2026-03-10 11:27:00,14600,14620,14565,14565,715
2026-03-10 11:29:00,14545,14560,14530,14560,375
2026-03-10 11:30:00,14550,14570,14530,14550,207
2026-03-10 11:31:00,14540,14560,14540,14560,239
2026-03-10 11:32:00,14540,14550,14540,14550,306
2026-03-10 11:33:00,14540,14550,14460,14460,1408
2026-03-10 11:34:00,14460,14530,14460,14500,675
2026-03-10 11:36:00,14470,14480,14450,14480,1040
2026-03-10 11:38:00,14450,14460,14440,14450,109
2026-03-10 11:39:00,14440,14470,14440,14470,220
2026-03-10 11:40:00,14410,14460,14410,14460,22
2026-03-10 11:42:00,14430,14440,14430,14430,174
2026-03-10 11:43:00,14410,14410,14410,14410,1
2026-03-10 11:45:00,14390,14460,14390,14460,1648
2026-03-10 11:46:00,14450,14450,14450,14450,24
2026-03-10 11:47:00,14380,14380,14380,14380,182
2026-03-10 11:48:00,14380,14450,14340,14440,1646
2026-03-10 11:49:00,14430,14430,14340,14340,123
