Time,Code,Type,Price,Qty,PnL,ProfitRate(%)
2026-03-09 10:25:00,020400,BUY,3221.4,996,0.0,0.00
2026-03-09 10:43:00,020400,SELL,3209.6,996,-25931.2,-0.80
2026-03-11 09:32:00,020400,BUY,3321.5,965,0.0,0.00
2026-03-11 09:49:00,020400,SELL,3314.5,965,-20957.3,-0.65
2026-03-12 09:16:00,020400,BUY,3286.4,974,0.0,0.00
2026-03-12 09:37:00,020400,SELL,3299.5,974,-1556.7,-0.05
2026-03-18 14:12:00,020400,BUY,3266.4,980,0.0,0.00
2026-03-18 14:28:00,020400,SELL,3264.6,980,-16057.2,-0.50
2026-03-20 11:56:00,020400,BUY,3416.6,936,0.0,0.00
2026-03-20 11:57:00,020400,SELL,3354.5,936,-72106.6,-2.24
2026-03-24 12:55:00,020400,BUY,3416.6,934,0.0,0.00
2026-03-24 13:01:00,020400,SELL,3449.4,934,16289.9,0.51
2026-03-25 14:03:00,020400,BUY,3481.7,916,0.0,0.00
2026-03-25 14:25:00,020400,SELL,3484.3,916,-11742.8,-0.37
2026-03-26 14:04:00,020400,BUY,3632.8,878,0.0,0.00
2026-03-26 14:22:00,020400,SELL,3635.2,878,-12123.4,-0.38
2026-03-27 12:26:00,020400,BUY,4463.7,714,0.0,0.00
2026-03-27 12:29:00,020400,SELL,4409.4,714,-52792.0,-1.65
2026-03-27 13:13:00,020400,BUY,4323.5,736,0.0,0.00
2026-03-27 13:19:00,020400,SELL,4384.4,736,30430.7,0.95
2026-03-30 14:14:00,020400,BUY,6002.3,530,0.0,0.00
2026-03-30 14:16:00,020400,SELL,6074.6,530,24002.2,0.75
2026-04-02 09:25:00,020400,BUY,5090.3,625,0.0,0.00
2026-04-02 09:37:00,020400,SELL,5009.7,625,-64311.4,-2.01
2026-04-06 14:08:00,020400,BUY,5235.5,607,0.0,0.00
2026-04-06 14:12:00,020400,SELL,5139.6,607,-72090.3,-2.26
2026-04-07 09:03:00,020400,BUY,4990.2,635,0.0,0.00
2026-04-07 09:08:00,020400,SELL,5064.7,635,32959.3,1.04
2026-04-09 10:41:00,020400,BUY,5541.8,572,0.0,0.00
2026-04-09 10:57:00,020400,SELL,5570.1,572,2027.9,0.06
2026-03-11 09:51:00,024740,BUY,3293.5,963,0.0,0.00
2026-03-11 10:07:00,024740,SELL,3291.5,963,-15948.8,-0.50
2026-03-11 11:32:00,024740,BUY,3208.4,988,0.0,0.00
2026-03-11 11:48:00,024740,SELL,3196.6,988,-25638.9,-0.81
2026-03-11 13:47:00,024740,BUY,3188.3,993,0.0,0.00
2026-03-11 14:03:00,024740,SELL,3146.7,993,-55264.9,-1.74
2026-03-12 09:34:00,024740,BUY,3113.3,1015,0.0,0.00
2026-03-12 09:39:00,024740,SELL,3076.8,1015,-50944.0,-1.61
2026-03-12 09:44:00,024740,BUY,3118.3,1011,0.0,0.00
2026-03-12 10:00:00,024740,SELL,3091.8,1011,-40721.9,-1.29
2026-03-12 10:35:00,024740,BUY,3053.2,1031,0.0,0.00
2026-03-12 10:51:00,024740,SELL,3071.8,1031,5051.2,0.16
2026-03-13 10:34:00,024740,BUY,2978.1,1057,0.0,0.00
2026-03-13 10:50:00,024740,SELL,2996.8,1057,5697.5,0.18
2026-03-16 13:04:00,024740,BUY,3268.4,963,0.0,0.00
2026-03-16 13:20:00,024740,SELL,3251.6,963,-30156.9,-0.95
2026-03-17 09:52:00,024740,BUY,3218.4,977,0.0,0.00
2026-03-17 10:08:00,024740,SELL,3206.6,977,-25417.4,-0.80
2026-03-17 11:18:00,024740,BUY,3143.3,999,0.0,0.00
2026-03-17 11:34:00,024740,SELL,3146.7,999,-10596.7,-0.34
2026-03-18 09:02:00,024740,BUY,3163.3,992,0.0,0.00
2026-03-18 09:04:00,024740,SELL,3206.6,992,28809.7,0.91
2026-03-19 10:10:00,024740,BUY,3143.3,999,0.0,0.00
2026-03-19 10:15:00,024740,SELL,3101.7,999,-55304.6,-1.75
2026-03-19 12:32:00,024740,BUY,3128.3,1002,0.0,0.00
2026-03-19 12:48:00,024740,SELL,3121.7,1002,-20495.1,-0.65
2026-03-20 09:27:00,024740,BUY,3053.2,1026,0.0,0.00
2026-03-20 09:43:00,024740,SELL,3036.8,1026,-30685.9,-0.98
2026-03-23 10:18:00,024740,BUY,3023.2,1035,0.0,0.00
2026-03-23 10:34:00,024740,SELL,2986.9,1035,-51338.1,-1.63
2026-03-23 10:45:00,024740,BUY,3013.2,1036,0.0,0.00
2026-03-23 11:01:00,024740,SELL,2991.9,1036,-35865.3,-1.14
2026-03-24 09:02:00,024740,BUY,3003.2,1038,0.0,0.00
2026-03-24 09:04:00,024740,SELL,2946.9,1038,-71996.9,-2.30
2026-03-24 10:45:00,024740,BUY,2993.1,1039,0.0,0.00
2026-03-24 10:52:00,024740,SELL,2951.9,1039,-56498.9,-1.81
2026-03-24 11:10:00,024740,BUY,2963.1,1048,0.0,0.00
2026-03-24 11:13:00,024740,SELL,2926.9,1048,-51571.4,-1.65
2026-03-24 13:13:00,024740,BUY,2918.1,1062,0.0,0.00
2026-03-24 13:29:00,024740,SELL,2926.9,1062,-4420.1,-0.14
2026-03-25 09:14:00,024740,BUY,2923.1,1059,0.0,0.00
2026-03-25 09:20:00,024740,SELL,2897.0,1059,-41303.6,-1.33
2026-03-26 12:01:00,024740,BUY,3053.2,1013,0.0,0.00
2026-03-26 12:17:00,024740,SELL,3036.8,1013,-30297.1,-0.98
2026-03-27 09:31:00,024740,BUY,2873.0,1075,0.0,0.00
2026-03-27 09:47:00,024740,SELL,2867.0,1075,-20194.0,-0.65
2026-03-27 09:56:00,024740,BUY,2898.0,1065,0.0,0.00
2026-03-27 10:12:00,024740,SELL,2936.9,1065,27481.2,0.89
2026-03-30 11:04:00,024740,BUY,2888.0,1069,0.0,0.00
2026-03-30 11:20:00,024740,SELL,2882.0,1069,-20186.2,-0.65
2026-03-31 09:10:00,024740,BUY,2908.1,1061,0.0,0.00
2026-03-31 09:26:00,024740,SELL,2901.9,1061,-20174.0,-0.65
2026-04-02 12:11:00,024740,BUY,2943.1,1047,0.0,0.00
2026-04-02 12:15:00,024740,SELL,2901.9,1047,-56591.3,-1.83
2026-04-10 13:40:00,024740,BUY,3253.4,945,0.0,0.00
2026-04-10 13:56:00,024740,SELL,3263.6,945,-4125.6,-0.13
2026-03-04 09:49:00,026940,BUY,1979.1,1554,0.0,0.00
2026-03-04 10:06:00,026940,BUY,1979.1,1553,0.0,0.00
2026-03-04 10:07:00,026940,SELL,1974.9,3107,-40204.9,-0.65
2026-03-06 13:17:00,026940,BUY,1964.1,1563,0.0,0.00
2026-03-06 13:58:00,026940,SELL,1962.9,1563,-15408.7,-0.50
2026-03-13 09:31:00,026940,BUY,1963.1,1562,0.0,0.00
2026-03-13 09:48:00,026940,SELL,1975.9,1562,6359.2,0.21
2026-03-13 12:13:00,026940,BUY,1976.1,1552,0.0,0.00
2026-03-13 12:30:00,026940,SELL,1968.9,1552,-24683.0,-0.80
2026-03-13 12:51:00,026940,BUY,1962.1,1561,0.0,0.00
2026-03-13 13:08:00,026940,SELL,1963.9,1561,-10711.3,-0.35
2026-03-17 14:04:00,026940,BUY,1978.1,1548,0.0,0.00
2026-03-17 14:14:00,026940,BUY,1978.1,1547,0.0,0.00
2026-03-17 14:21:00,026940,SELL,1975.9,3095,-33873.4,-0.55
2026-03-18 13:55:00,026940,BUY,1975.1,1548,0.0,0.00
2026-03-18 14:11:00,026940,SELL,1969.9,1548,-21530.3,-0.70
2026-03-19 09:50:00,026940,BUY,1963.1,1556,0.0,0.00
2026-03-19 09:56:00,026940,SELL,1949.0,1556,-35446.4,-1.16
2026-03-24 10:54:00,026940,BUY,1966.1,1551,0.0,0.00
2026-03-24 11:12:00,026940,SELL,1957.9,1551,-26108.0,-0.85
2026-04-09 14:14:00,026940,BUY,2637.8,1155,0.0,0.00
2026-04-09 14:15:00,026940,SELL,2607.3,1155,-48636.5,-1.59
2026-04-10 10:46:00,026940,BUY,2717.9,1119,0.0,0.00
2026-04-10 11:02:00,026940,SELL,2702.2,1119,-31013.8,-1.02
2026-04-10 11:24:00,026940,BUY,2702.8,1123,0.0,0.00
2026-04-10 11:34:00,026940,SELL,2737.1,1123,24827.1,0.81
2026-04-13 09:02:00,026940,BUY,2632.8,1154,0.0,0.00
2026-04-13 09:03:00,026940,SELL,2587.3,1154,-65771.5,-2.16
2026-04-14 13:12:00,026940,BUY,2898.0,1046,0.0,0.00
2026-04-14 13:26:00,026940,SELL,2862.0,1046,-51027.9,-1.68
2026-03-24 11:46:00,028300,BUY,50002.4,60,0.0,0.00
2026-03-24 12:02:00,028300,SELL,49797.7,60,-25583.4,-0.85
2026-03-26 10:30:00,028300,BUY,51153.7,59,0.0,0.00
2026-03-26 10:46:00,028300,SELL,50846.6,59,-31468.7,-1.04
2026-03-26 11:21:00,028300,BUY,50352.8,59,0.0,0.00
2026-03-26 11:36:00,028300,BUY,50152.6,60,0.0,0.00
2026-03-26 11:37:00,028300,SELL,50047.4,119,-50835.0,-0.85
2026-03-31 12:47:00,028300,BUY,51454.0,58,0.0,0.00
2026-03-31 13:03:00,028300,SELL,51246.1,58,-25281.1,-0.84
2026-03-31 14:21:00,028300,BUY,50953.4,59,0.0,0.00
2026-03-31 14:37:00,028300,SELL,50946.4,59,-13788.7,-0.46
2026-04-02 09:10:00,028300,BUY,53155.8,56,0.0,0.00
2026-04-02 09:26:00,028300,SELL,52944.3,56,-25032.4,-0.84
2026-04-02 10:29:00,028300,BUY,51954.5,57,0.0,0.00
2026-04-02 10:45:00,028300,SELL,51545.8,57,-36369.1,-1.22
2026-04-03 11:32:00,028300,BUY,51253.8,58,0.0,0.00
2026-04-03 11:48:00,028300,SELL,50846.6,58,-36741.4,-1.23
2026-04-03 13:52:00,028300,BUY,51353.9,58,0.0,0.00
2026-04-03 14:08:00,028300,SELL,51246.1,58,-19475.0,-0.65
2026-04-06 12:43:00,028300,BUY,51053.6,58,0.0,0.00
2026-04-06 12:59:00,028300,SELL,50946.4,58,-19361.1,-0.65
2026-04-07 11:15:00,028300,BUY,51954.5,57,0.0,0.00
2026-04-07 11:31:00,028300,SELL,52245.1,57,3311.7,0.11
2026-04-08 12:02:00,028300,BUY,55558.3,53,0.0,0.00
2026-04-08 12:18:00,028300,SELL,55341.8,53,-24524.0,-0.83
2026-04-09 10:26:00,028300,BUY,54957.6,54,0.0,0.00
2026-04-09 10:39:00,028300,SELL,55691.5,54,26243.5,0.88
2026-04-09 12:30:00,028300,BUY,55258.0,54,0.0,0.00
2026-04-09 12:46:00,028300,SELL,55341.8,54,-8769.7,-0.29
2026-04-13 09:04:00,028300,BUY,56259.0,53,0.0,0.00
2026-04-13 09:20:00,028300,SELL,56240.9,53,-14225.0,-0.47
2026-03-11 14:04:00,030190,BUY,17838.7,167,0.0,0.00
2026-03-11 14:20:00,030190,SELL,17811.3,167,-17817.7,-0.60
2026-03-12 11:04:00,030190,BUY,17358.2,171,0.0,0.00
2026-03-12 11:20:00,030190,SELL,17411.7,171,-4102.4,-0.14
2026-03-13 12:59:00,030190,BUY,17448.3,170,0.0,0.00
2026-03-13 13:15:00,030190,SELL,17441.7,170,-14322.5,-0.48
2026-03-13 13:59:00,030190,BUY,17248.1,172,0.0,0.00
2026-03-13 14:15:00,030190,SELL,17261.9,172,-10844.7,-0.36
2026-03-16 09:50:00,030190,BUY,16797.6,177,0.0,0.00
2026-03-16 10:00:00,030190,SELL,16582.6,177,-51124.9,-1.71
2026-03-17 13:18:00,030190,BUY,16957.8,175,0.0,0.00
2026-03-17 13:34:00,030190,SELL,16932.2,175,-17663.2,-0.59
2026-03-18 11:02:00,030190,BUY,16787.6,176,0.0,0.00
2026-03-18 11:18:00,030190,SELL,16732.4,176,-22819.3,-0.77
2026-03-19 10:54:00,030190,BUY,16287.1,182,0.0,0.00
2026-03-19 11:10:00,030190,SELL,16173.0,182,-33861.6,-1.14
2026-03-19 13:07:00,030190,BUY,16026.8,184,0.0,0.00
2026-03-19 13:23:00,030190,SELL,16053.1,184,-8302.2,-0.28
2026-03-23 10:07:00,030190,BUY,17188.0,172,0.0,0.00
2026-03-23 10:23:00,030190,SELL,17102.0,172,-27882.7,-0.94
2026-03-23 13:18:00,030190,BUY,16807.6,175,0.0,0.00
2026-03-23 13:34:00,030190,SELL,16832.3,175,-8789.5,-0.30
2026-03-27 13:57:00,030190,BUY,16957.8,174,0.0,0.00
2026-03-27 14:13:00,030190,SELL,16902.2,174,-22753.6,-0.77
2026-03-31 09:19:00,030190,BUY,16116.9,183,0.0,0.00
2026-03-31 09:36:00,030190,SELL,16173.0,183,-2905.0,-0.10
2026-04-01 14:00:00,030190,BUY,16747.6,176,0.0,0.00
2026-04-01 14:16:00,030190,SELL,16712.4,176,-19272.6,-0.65
2026-04-02 10:35:00,030190,BUY,16617.4,177,0.0,0.00
2026-04-02 10:51:00,030190,SELL,16542.6,177,-26272.6,-0.89
2026-04-02 11:02:00,030190,BUY,16617.4,177,0.0,0.00
2026-04-02 11:18:00,030190,SELL,16522.6,177,-29793.1,-1.01
2026-04-03 11:05:00,030190,BUY,16407.2,179,0.0,0.00
2026-04-03 11:23:00,030190,SELL,16352.8,179,-22763.1,-0.77
2026-04-03 11:42:00,030190,BUY,16427.2,178,0.0,0.00
2026-04-03 11:59:00,030190,SELL,16422.7,178,-13808.1,-0.47
2026-04-07 09:46:00,030190,BUY,16026.8,183,0.0,0.00
2026-04-07 10:02:00,030190,SELL,15983.2,183,-20996.6,-0.71
2026-04-07 11:45:00,030190,BUY,15866.6,184,0.0,0.00
2026-04-07 12:01:00,030190,SELL,15803.4,184,-24578.5,-0.84
2026-04-08 10:19:00,030190,BUY,15396.1,190,0.0,0.00
2026-04-08 10:35:00,030190,SELL,15343.9,190,-22905.9,-0.78
2026-04-09 09:37:00,030190,BUY,15165.9,192,0.0,0.00
2026-04-09 09:53:00,030190,SELL,15114.1,192,-22857.9,-0.78
2026-04-13 09:20:00,030190,BUY,14935.7,195,0.0,0.00
2026-04-13 09:36:00,030190,SELL,14924.3,195,-15164.4,-0.52
2026-04-13 13:43:00,030190,BUY,14915.6,195,0.0,0.00
2026-04-13 13:59:00,030190,SELL,14874.4,195,-20956.7,-0.72
2026-03-23 14:02:00,030530,BUY,31783.3,91,0.0,0.00
2026-03-23 14:18:00,030530,SELL,31916.5,91,-811.1,-0.03
2026-03-24 10:14:00,030530,BUY,32384.0,90,0.0,0.00
2026-03-24 10:30:00,030530,SELL,32590.7,90,5557.3,0.19
2026-03-24 11:03:00,030530,BUY,32033.6,91,0.0,0.00
2026-03-24 11:19:00,030530,SELL,32016.3,91,-14535.0,-0.50
2026-03-26 14:11:00,030530,BUY,30732.2,94,0.0,0.00
2026-03-26 14:27:00,030530,SELL,30617.8,94,-23562.7,-0.81
2026-03-27 09:02:00,030530,BUY,29831.3,97,0.0,0.00
2026-03-27 09:06:00,030530,SELL,29419.1,97,-52683.4,-1.81
2026-03-27 09:31:00,030530,BUY,29130.6,99,0.0,0.00
2026-03-27 09:47:00,030530,SELL,28669.9,99,-58238.8,-2.01
2026-03-30 09:23:00,030530,BUY,27929.3,103,0.0,0.00
2026-03-30 09:39:00,030530,SELL,27920.7,103,-13687.6,-0.47
2026-03-30 13:34:00,030530,BUY,28079.5,103,0.0,0.00
2026-03-30 13:50:00,030530,SELL,27920.7,103,-29153.8,-1.00
2026-03-31 09:06:00,030530,BUY,27779.1,104,0.0,0.00
2026-03-31 09:09:00,030530,SELL,27371.2,104,-55089.8,-1.90
2026-03-31 14:01:00,030530,BUY,26477.8,109,0.0,0.00
2026-03-31 14:17:00,030530,SELL,26222.4,109,-40550.7,-1.40
2026-04-02 10:49:00,030530,BUY,28279.7,101,0.0,0.00
2026-04-02 10:52:00,030530,SELL,28619.9,101,21502.5,0.75
2026-04-02 11:16:00,030530,BUY,27879.2,103,0.0,0.00
2026-04-02 11:32:00,030530,SELL,27521.1,103,-49505.8,-1.72
2026-04-02 11:39:00,030530,BUY,27629.0,104,0.0,0.00
2026-04-02 11:55:00,030530,SELL,27870.7,104,12240.8,0.42
2026-04-02 13:00:00,030530,BUY,27478.8,104,0.0,0.00
2026-04-02 13:16:00,030530,SELL,27720.9,104,12342.9,0.43
2026-04-03 09:43:00,030530,BUY,27328.7,105,0.0,0.00
2026-04-03 09:59:00,030530,SELL,27521.1,105,7343.6,0.25
2026-04-06 13:02:00,030530,BUY,26527.8,108,0.0,0.00
2026-04-06 13:18:00,030530,SELL,26422.2,108,-24103.1,-0.84
2026-04-07 11:19:00,030530,BUY,25877.1,111,0.0,0.00
2026-04-07 11:35:00,030530,SELL,25922.8,111,-7741.8,-0.27
2026-04-07 13:27:00,030530,BUY,25727.0,111,0.0,0.00
2026-04-07 13:43:00,030530,SELL,25723.0,111,-13152.4,-0.46
2026-04-09 09:02:00,030530,BUY,28980.4,99,0.0,0.00
2026-04-09 09:05:00,030530,SELL,28619.9,99,-48296.0,-1.68
2026-04-09 10:02:00,030530,BUY,28354.7,101,0.0,0.00
2026-04-09 10:17:00,030530,SELL,27970.6,101,-51369.7,-1.79
2026-04-09 10:26:00,030530,BUY,27929.3,102,0.0,0.00
2026-04-09 10:42:00,030530,SELL,27870.7,102,-18626.7,-0.65
2026-04-13 09:02:00,030530,BUY,27328.7,104,0.0,0.00
2026-04-13 09:18:00,030530,SELL,27171.4,104,-28926.3,-1.01
2026-04-14 12:12:00,030530,BUY,31633.2,90,0.0,0.00
2026-04-14 12:28:00,030530,SELL,31816.6,90,3761.4,0.13
2026-03-04 09:40:00,031310,BUY,1377.4,2073,0.0,0.00
2026-03-04 09:58:00,031310,SELL,1376.6,2073,-14547.0,-0.51
2026-03-09 14:24:00,031310,BUY,1334.4,2138,0.0,0.00
2026-03-09 14:46:00,031310,SELL,1331.6,2138,-18653.9,-0.65
2026-03-23 09:04:00,031310,BUY,1472.5,1936,0.0,0.00
2026-03-23 09:18:00,031310,SELL,1454.5,1936,-47520.6,-1.66
2026-03-23 14:16:00,031310,BUY,1443.5,1971,0.0,0.00
2026-03-23 14:33:00,031310,SELL,1447.5,1971,-4881.8,-0.17
2026-03-24 12:41:00,031310,BUY,1594.7,1783,0.0,0.00
2026-03-24 12:54:00,031310,SELL,1568.4,1783,-59374.5,-2.08
2026-03-25 10:16:00,031310,BUY,1600.7,1772,0.0,0.00
2026-03-25 10:30:00,031310,SELL,1583.3,1772,-43217.4,-1.52
2026-03-27 09:02:00,031310,BUY,1579.7,1793,0.0,0.00
2026-03-27 09:18:00,031310,SELL,1559.4,1793,-48832.5,-1.72
2026-03-30 10:21:00,031310,BUY,1744.8,1620,0.0,0.00
2026-03-30 10:27:00,031310,SELL,1812.1,1620,95906.1,3.38
2026-03-31 10:43:00,031310,BUY,1776.9,1596,0.0,0.00
2026-03-31 10:59:00,031310,SELL,1771.1,1596,-21716.7,-0.76
2026-03-31 13:05:00,031310,BUY,1684.8,1681,0.0,0.00
2026-03-31 13:08:00,031310,SELL,1666.2,1681,-43594.0,-1.53
2026-03-31 14:02:00,031310,BUY,1653.7,1710,0.0,0.00
2026-03-31 14:18:00,031310,SELL,1639.3,1710,-37196.7,-1.31
2026-03-31 14:19:00,031310,BUY,1641.7,1719,0.0,0.00
2026-03-31 14:35:00,031310,SELL,1637.3,1719,-20161.9,-0.71
2026-04-01 11:05:00,031310,BUY,1737.8,1623,0.0,0.00
2026-04-01 11:09:00,031310,SELL,1756.2,1623,17068.1,0.60
2026-04-02 09:42:00,031310,BUY,1728.8,1632,0.0,0.00
2026-04-02 09:58:00,031310,SELL,1715.2,1632,-34678.1,-1.22
2026-04-02 11:47:00,031310,BUY,1688.8,1668,0.0,0.00
2026-04-02 12:03:00,031310,SELL,1670.2,1668,-43300.5,-1.53
2026-04-03 11:21:00,031310,BUY,1717.8,1637,0.0,0.00
2026-04-03 11:33:00,031310,SELL,1701.2,1637,-39550.5,-1.40
2026-04-06 10:11:00,031310,BUY,1733.8,1619,0.0,0.00
2026-04-06 10:27:00,031310,SELL,1735.2,1619,-10303.3,-0.37
2026-04-07 11:19:00,031310,BUY,1668.8,1681,0.0,0.00
2026-04-07 11:33:00,031310,SELL,1693.2,1681,28467.9,1.01
2026-04-07 12:52:00,031310,BUY,1661.7,1690,0.0,0.00
2026-04-07 13:09:00,031310,SELL,1652.3,1690,-28446.5,-1.01
2026-04-08 10:33:00,031310,BUY,1880.0,1492,0.0,0.00
2026-04-08 10:49:00,031310,SELL,1873.0,1492,-22791.3,-0.81
2026-04-09 13:11:00,031310,BUY,2002.1,1399,0.0,0.00
2026-04-09 13:27:00,031310,SELL,2007.9,1399,-4400.7,-0.16
2026-04-10 09:25:00,031310,BUY,2032.1,1378,0.0,0.00
2026-04-10 09:26:00,031310,SELL,2057.8,1378,22803.3,0.81
2026-04-13 09:01:00,031310,BUY,2262.4,1238,0.0,0.00
2026-04-13 09:02:00,031310,SELL,2242.6,1238,-36781.0,-1.31
2026-04-13 10:34:00,031310,BUY,2307.4,1212,0.0,0.00
2026-04-13 10:44:00,031310,SELL,2272.6,1212,-54445.6,-1.94
2026-04-13 13:41:00,031310,BUY,2587.7,1078,0.0,0.00
2026-04-13 13:44:00,031310,SELL,2557.3,1078,-45041.3,-1.61
2026-04-13 14:17:00,031310,BUY,2502.6,1113,0.0,0.00
2026-04-13 14:33:00,031310,SELL,2512.4,1113,-1609.1,-0.06
2026-03-11 13:54:00,031980,BUY,106211.4,26,0.0,0.00
2026-03-11 14:10:00,031980,SELL,105589.0,26,-28398.8,-1.02
2026-03-13 12:02:00,031980,BUY,100105.0,27,0.0,0.00
2026-03-13 12:18:00,031980,SELL,99994.9,27,-14987.2,-0.55
2026-03-13 12:34:00,031980,BUY,99704.6,27,0.0,0.00
2026-03-13 12:50:00,031980,SELL,100194.7,27,1194.4,0.04
2026-03-16 09:01:00,031980,BUY,105610.8,26,0.0,0.00
2026-03-16 09:04:00,031980,SELL,104290.4,26,-46396.7,-1.68
2026-03-16 10:16:00,031980,BUY,108714.0,25,0.0,0.00
2026-03-16 10:28:00,031980,SELL,107387.1,25,-45119.4,-1.65
2026-03-18 10:04:00,031980,BUY,107212.5,25,0.0,0.00
2026-03-18 10:20:00,031980,SELL,106388.2,25,-32442.7,-1.21
2026-03-20 09:55:00,031980,BUY,105911.1,26,0.0,0.00
2026-03-20 10:06:00,031980,SELL,107187.3,26,20780.8,0.75
2026-03-23 09:54:00,031980,BUY,104910.0,26,0.0,0.00
2026-03-23 10:10:00,031980,SELL,105189.4,26,-4906.1,-0.18
2026-03-23 11:02:00,031980,BUY,106511.7,25,0.0,0.00
2026-03-23 11:18:00,031980,SELL,106088.5,25,-22383.1,-0.84
2026-03-23 11:48:00,031980,BUY,105310.5,26,0.0,0.00
2026-03-23 12:04:00,031980,SELL,105489.1,26,-7559.9,-0.27
2026-03-24 10:09:00,031980,BUY,101106.1,27,0.0,0.00
2026-03-24 10:15:00,031980,SELL,99395.5,27,-58126.5,-2.12
2026-03-24 10:51:00,031980,BUY,99003.8,27,0.0,0.00
2026-03-24 11:02:00,031980,BUY,99404.3,27,0.0,0.00
2026-03-24 11:07:00,031980,SELL,99395.5,54,-13545.4,-0.25
2026-03-26 14:27:00,031980,BUY,100805.7,27,0.0,0.00
2026-03-26 14:43:00,031980,SELL,100993.8,27,-7055.4,-0.26
2026-03-27 09:02:00,031980,BUY,98303.1,27,0.0,0.00
2026-03-27 09:05:00,031980,SELL,99395.5,27,17552.8,0.66
2026-03-27 10:59:00,031980,BUY,96100.8,28,0.0,0.00
2026-03-27 11:14:00,031980,SELL,95199.9,28,-37086.1,-1.37
2026-03-30 10:29:00,031980,BUY,93798.4,29,0.0,0.00
2026-03-30 10:45:00,031980,SELL,94800.4,29,16823.1,0.62
2026-03-30 11:29:00,031980,BUY,94298.9,29,0.0,0.00
2026-03-30 11:45:00,031980,SELL,94400.8,29,-9228.3,-0.34
2026-03-31 09:02:00,031980,BUY,95900.6,28,0.0,0.00
2026-03-31 09:06:00,031980,SELL,94600.6,28,-48187.9,-1.79
2026-03-31 09:20:00,031980,BUY,94399.0,29,0.0,0.00
2026-03-31 09:23:00,031980,SELL,93202.0,29,-46740.1,-1.70
2026-03-31 12:31:00,031980,BUY,97402.2,28,0.0,0.00
2026-03-31 12:47:00,031980,SELL,96698.4,28,-31755.2,-1.16
2026-03-31 12:54:00,031980,BUY,97101.9,28,0.0,0.00
2026-03-31 13:10:00,031980,SELL,96099.0,28,-40054.0,-1.47
2026-03-31 13:34:00,031980,BUY,96801.5,28,0.0,0.00
2026-03-31 13:50:00,031980,SELL,95899.2,28,-37214.4,-1.37
2026-04-02 10:22:00,031980,BUY,104009.1,26,0.0,0.00
2026-04-02 10:26:00,031980,SELL,102692.1,26,-46124.4,-1.70
2026-04-02 10:49:00,031980,BUY,101706.7,26,0.0,0.00
2026-04-02 10:57:00,031980,SELL,102991.7,26,21495.5,0.81
2026-04-02 11:34:00,031980,BUY,100805.7,26,0.0,0.00
2026-04-02 11:50:00,031980,SELL,100993.8,26,-6794.1,-0.26
2026-04-02 13:50:00,031980,BUY,100405.3,27,0.0,0.00
2026-04-02 14:06:00,031980,SELL,99994.9,27,-23095.7,-0.85
2026-04-03 14:02:00,031980,BUY,92697.2,29,0.0,0.00
2026-04-03 14:18:00,031980,SELL,92203.1,29,-26229.0,-0.97
2026-04-06 10:23:00,031980,BUY,92697.2,29,0.0,0.00
2026-04-06 10:39:00,031980,SELL,92203.1,29,-26229.0,-0.97
2026-04-06 11:49:00,031980,BUY,92997.5,29,0.0,0.00
2026-04-06 12:05:00,031980,SELL,92602.7,29,-23401.9,-0.86
2026-04-07 10:31:00,031980,BUY,94399.0,28,0.0,0.00
2026-04-07 10:47:00,031980,SELL,94600.6,28,-6143.8,-0.23
2026-04-07 12:56:00,031980,BUY,95600.3,28,0.0,0.00
2026-04-07 13:12:00,031980,SELL,94800.4,28,-34209.9,-1.27
2026-04-08 09:41:00,031980,BUY,102507.5,26,0.0,0.00
2026-04-08 09:57:00,031980,SELL,103191.5,26,5845.1,0.22
2026-04-08 14:21:00,031980,BUY,108013.3,24,0.0,0.00
2026-04-08 14:37:00,031980,SELL,107786.7,24,-16949.8,-0.65
2026-04-09 10:03:00,031980,BUY,103008.0,26,0.0,0.00
2026-04-09 10:10:00,031980,SELL,101593.2,26,-48539.9,-1.80
2026-04-09 10:15:00,031980,BUY,101506.5,26,0.0,0.00
2026-04-09 10:31:00,031980,SELL,100794.1,26,-30184.7,-1.14
2026-04-09 11:51:00,031980,BUY,104509.6,25,0.0,0.00
2026-04-09 12:07:00,031980,SELL,103990.7,25,-24542.1,-0.94
2026-04-10 09:01:00,031980,BUY,104609.7,25,0.0,0.00
2026-04-10 09:07:00,031980,SELL,106488.1,25,35111.8,1.34
2026-04-10 12:36:00,031980,BUY,108513.8,24,0.0,0.00
2026-04-10 12:52:00,031980,SELL,108086.4,24,-21801.9,-0.83
2026-04-13 13:14:00,031980,BUY,108613.9,24,0.0,0.00
2026-04-13 13:30:00,031980,SELL,108785.7,24,-7496.8,-0.29
2026-04-13 13:45:00,031980,BUY,108914.2,24,0.0,0.00
2026-04-13 13:52:00,031980,SELL,107487.0,24,-45732.9,-1.74
2026-04-13 14:01:00,031980,BUY,107412.7,24,0.0,0.00
2026-04-13 14:15:00,031980,BUY,107913.2,24,0.0,0.00
2026-04-13 14:17:00,031980,SELL,107886.6,48,-12308.3,-0.24
2026-03-23 14:18:00,032350,BUY,19870.8,134,0.0,0.00
2026-03-23 14:34:00,032350,SELL,19809.2,134,-20075.2,-0.75
2026-03-26 10:52:00,032350,BUY,19160.1,139,0.0,0.00
2026-03-26 11:02:00,032350,BUY,19150.1,139,0.0,0.00
